country,datetime_utc,price_eur,granularity_minutes,source,ingestion_ts
ES,2026-08-27T14:45:00.000Z,1.0,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T15:00:00.000Z,0.84,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T15:15:00.000Z,0.17,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T15:30:00.000Z,2.24,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T15:45:00.000Z,0.66,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T16:00:00.000Z,1.08,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T16:15:00.000Z,8.26,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T16:30:00.000Z,35.59,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T16:45:00.000Z,66.49,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T17:00:00.000Z,81.38,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T17:15:00.000Z,133.28,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T17:30:00.000Z,149.61,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T17:45:00.000Z,187.2,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T18:00:00.000Z,154.51,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T18:15:00.000Z,163.88,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T18:30:00.000Z,177.67,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T18:45:00.000Z,194.0,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T19:00:00.000Z,180.03,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T19:15:00.000Z,194.02,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T19:30:00.000Z,188.67,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T19:45:00.000Z,180.01,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T20:00:00.000Z,192.06,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T20:15:00.000Z,186.69,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T20:30:00.000Z,180.5,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T20:45:00.000Z,181.62,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T21:00:00.000Z,195.87,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T21:15:00.000Z,188.0,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T21:30:00.000Z,182.6,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T21:45:00.000Z,166.95,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T22:00:00.000Z,152.98,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T22:15:00.000Z,161.11,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T22:30:00.000Z,163.06,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T22:45:00.000Z,152.71,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T23:00:00.000Z,156.17,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T23:15:00.000Z,153.56,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T23:30:00.000Z,153.12,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-27T23:45:00.000Z,148.11,15,entsoe,2026-09-04T23:11:56.866Z
ES,2026-08-28T00:00:00.000Z,157.86,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T00:15:00.000Z,152.91,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T00:30:00.000Z,149.32,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T00:45:00.000Z,143.68,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T01:00:00.000Z,151.98,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T01:15:00.000Z,150.65,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T01:30:00.000Z,145.52,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T01:45:00.000Z,147.79,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T02:00:00.000Z,145.54,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T02:15:00.000Z,144.81,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T02:30:00.000Z,147.79,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T02:45:00.000Z,149.61,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T03:00:00.000Z,144.73,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T03:15:00.000Z,150.2,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T03:30:00.000Z,157.2,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T03:45:00.000Z,165.79,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T04:00:00.000Z,169.35,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T04:15:00.000Z,176.0,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T04:30:00.000Z,178.1,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T04:45:00.000Z,176.95,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T05:00:00.000Z,182.47,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T05:15:00.000Z,182.74,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T05:30:00.000Z,180.16,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T05:45:00.000Z,177.08,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T06:00:00.000Z,202.13,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T06:15:00.000Z,176.67,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T06:30:00.000Z,178.49,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T06:45:00.000Z,145.72,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T07:00:00.000Z,126.95,15,entsoe,2026-09-04T23:12:10.605Z
ES,2026-08-28T07:15:00.000Z,102.04,15,entsoe,2026-09-04T23:12:10.605Z
